日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-11-27,301218,23.95,25.65,25.65,23.01,94271,234582831.0,11.08,7.64,1.82,16.54
2024-11-28,301218,25.82,25.22,26.37,24.99,79766,204467336.0,5.38,-1.68,-0.43,13.99
2024-11-29,301218,25.0,25.4,25.71,24.83,62749,159163483.0,3.49,0.71,0.18,11.01
2024-12-02,301218,25.2,25.43,25.62,25.03,52099,132315779.0,2.32,0.12,0.03,9.14
2024-12-03,301218,25.45,26.5,26.72,25.08,99763,260270214.0,6.45,4.21,1.07,17.5
2024-12-04,301218,26.18,25.63,26.28,25.28,66030,170720292.0,3.77,-3.28,-0.87,11.58
2024-12-05,301218,25.65,26.39,26.73,25.43,70109,184115443.0,5.07,2.97,0.76,12.3
2024-12-06,301218,26.52,26.22,27.38,25.89,82936,219881466.0,5.65,-0.64,-0.17,14.55
2024-12-09,301218,26.34,25.48,26.41,25.33,50947,131327087.0,4.12,-2.82,-0.74,8.94
2024-12-10,301218,26.33,25.58,26.35,25.51,48350,125743263.0,3.3,0.39,0.1,8.48
2024-12-11,301218,25.56,25.55,25.85,25.21,36263,92388196.0,2.5,-0.12,-0.03,6.36
2024-12-12,301218,25.63,25.74,26.13,25.26,38693,99311627.0,3.41,0.74,0.19,6.79
2024-12-13,301218,25.62,25.02,25.97,25.0,32714,83300183.0,3.77,-2.8,-0.72,5.74
2024-12-16,301218,24.6,24.24,24.83,23.98,49954,121264571.0,3.4,-3.12,-0.78,8.76
2024-12-17,301218,24.25,23.16,24.38,23.05,39806,94150694.0,5.49,-4.46,-1.08,6.98
2024-12-18,301218,23.28,23.69,24.04,22.49,38754,90982212.0,6.69,2.29,0.53,6.8
2024-12-19,301218,23.42,24.22,24.4,23.26,36047,86203317.0,4.81,2.24,0.53,6.32
2024-12-20,301218,24.17,24.38,24.61,23.92,25236,61506625.0,2.85,0.66,0.16,4.43
2024-12-23,301218,24.37,22.73,24.58,22.58,38884,90611895.0,8.2,-6.77,-1.65,6.82
2024-12-24,301218,23.04,22.71,23.24,22.28,25814,58526588.0,4.22,-0.09,-0.02,4.53
2024-12-25,301218,22.55,21.88,22.94,21.41,32575,71249598.0,6.74,-3.65,-0.83,5.71
2024-12-26,301218,21.88,22.42,22.77,21.74,28457,64021513.0,4.71,2.47,0.54,4.99
2024-12-27,301218,22.47,22.55,23.0,22.37,24038,54579550.0,2.81,0.58,0.13,4.22
2024-12-30,301218,22.38,22.52,22.79,21.75,22597,50761262.0,4.61,-0.13,-0.03,3.96
2024-12-31,301218,22.82,21.71,22.92,21.71,26648,59261368.0,5.37,-3.6,-0.81,4.67
2025-01-02,301218,21.7,20.95,22.05,20.73,28843,61773414.0,6.08,-3.5,-0.76,5.06
2025-01-03,301218,21.05,19.73,21.37,19.71,29207,59142143.0,7.92,-5.82,-1.22,5.12
2025-01-06,301218,19.73,19.56,19.93,18.79,23252,45472528.0,5.78,-0.86,-0.17,4.08
2025-01-07,301218,19.72,20.56,20.56,19.59,25162,50565202.0,4.96,5.11,1.0,4.41
2025-01-08,301218,20.83,20.35,20.88,19.48,29650,60380026.0,6.81,-1.02,-0.21,5.2
2025-01-09,301218,20.23,20.5,20.87,20.18,25078,51774455.0,3.39,0.74,0.15,4.4
2025-01-10,301218,20.48,19.63,20.78,19.58,21573,43519842.0,5.85,-4.24,-0.87,3.78
2025-01-13,301218,19.53,19.9,20.0,18.81,19798,38702024.0,6.06,1.38,0.27,3.47
2025-01-14,301218,20.24,21.09,21.47,20.1,31099,64931318.0,6.88,5.98,1.19,5.45
2025-01-15,301218,21.15,20.83,21.3,20.64,23802,49766957.0,3.13,-1.23,-0.26,4.17
2025-01-16,301218,20.83,20.8,21.37,20.6,23130,48501902.0,3.7,-0.14,-0.03,4.06
2025-01-17,301218,20.86,20.74,20.86,20.47,16650,34471356.0,1.88,-0.29,-0.06,2.92
2025-01-20,301218,20.86,20.89,21.01,20.42,20144,41948458.0,2.84,0.72,0.15,3.53
2025-01-21,301218,20.98,20.69,21.2,20.4,18701,38640106.0,3.83,-0.96,-0.2,3.28
2025-01-22,301218,20.64,20.51,20.72,20.37,14150,29074816.0,1.69,-0.87,-0.18,2.48
2025-01-23,301218,20.81,20.6,21.32,20.6,26006,54752069.0,3.51,0.44,0.09,4.56
2025-01-24,301218,20.73,21.57,21.64,20.51,38308,81745610.0,5.49,4.71,0.97,6.72
2025-01-27,301218,21.86,21.56,22.24,21.54,30024,65688139.0,3.25,-0.05,-0.01,5.27
2025-02-05,301218,22.0,22.68,23.1,21.9,42992,96846272.0,5.57,5.19,1.12,7.54
2025-02-06,301218,22.68,22.82,22.96,22.27,44962,101700422.0,3.04,0.62,0.14,7.89
2025-02-07,301218,22.73,22.76,23.16,22.41,47119,107822845.0,3.29,-0.26,-0.06,8.26
2025-02-10,301218,22.76,23.84,23.92,22.75,58437,137758033.0,5.14,4.75,1.08,10.25
2025-02-11,301218,23.85,24.45,25.18,23.28,88259,215286657.0,7.97,2.56,0.61,15.48
2025-02-12,301218,24.48,25.17,25.76,24.48,99031,250215944.0,5.24,2.94,0.72,17.37
2025-02-13,301218,24.98,24.93,25.36,24.42,67279,167167890.0,3.73,-0.95,-0.24,11.8
2025-02-14,301218,24.74,24.8,25.06,24.32,58899,145895548.0,2.97,-0.52,-0.13,10.33
2025-02-17,301218,25.19,25.16,25.63,24.81,67931,171023272.0,3.31,1.45,0.36,11.92
2025-02-18,301218,25.32,24.18,25.91,24.01,55305,137452316.0,7.55,-3.9,-0.98,9.7
2025-02-19,301218,24.1,24.33,24.57,24.02,44186,107658292.0,2.27,0.62,0.15,7.75
2025-02-20,301218,24.29,24.32,24.5,23.98,36329,88176287.0,2.14,-0.04,-0.01,6.37
2025-02-21,301218,24.98,25.18,25.43,24.16,63437,157895465.0,5.22,3.54,0.86,11.13
2025-02-24,301218,23.66,24.57,24.78,23.66,74714,182002912.0,4.45,-2.42,-0.61,13.1
2025-02-25,301218,23.99,24.48,25.46,23.87,63521,156638516.0,6.47,-0.37,-0.09,11.14
2025-02-26,301218,24.6,25.13,25.49,24.28,60270,150211676.0,4.94,2.66,0.65,10.57
2025-02-27,301218,25.31,24.39,25.38,23.9,51054,124952277.0,5.89,-2.94,-0.74,8.95
2025-02-28,301218,24.19,22.83,24.28,22.7,44134,103124800.0,6.48,-6.4,-1.56,7.74
2025-03-03,301218,23.13,22.82,23.6,22.55,35774,82908612.0,4.6,-0.04,-0.01,6.27
2025-03-04,301218,22.87,23.89,24.26,22.78,42876,101279217.0,6.49,4.69,1.07,7.52
2025-03-05,301218,23.68,23.91,24.34,23.46,35544,84715362.0,3.68,0.08,0.02,6.23
2025-03-06,301218,24.13,24.54,24.92,24.08,46911,115107760.0,3.51,2.63,0.63,8.23
2025-03-07,301218,24.47,24.25,24.86,24.02,36369,89055077.0,3.42,-1.18,-0.29,5.19
2025-03-10,301218,24.14,23.99,24.4,23.76,27989,67312476.0,2.64,-1.07,-0.26,3.99
2025-03-11,301218,23.68,24.13,24.25,22.94,30669,73468588.0,5.46,0.58,0.14,4.38
2025-03-12,301218,24.53,24.53,24.97,24.05,41361,101413368.0,3.81,1.66,0.4,5.9
2025-03-13,301218,24.53,23.84,24.54,23.21,41863,99529368.0,5.42,-2.81,-0.69,5.97
2025-03-14,301218,23.83,23.93,24.07,23.15,30376,72097432.0,3.86,0.38,0.09,4.34
2025-03-17,301218,23.96,23.7,24.12,23.5,31105,73834044.0,2.59,-0.96,-0.23,4.44
2025-03-18,301218,23.7,23.81,24.1,23.53,25069,59698670.0,2.41,0.46,0.11,3.58
2025-03-19,301218,23.86,23.28,23.86,23.13,23295,54506690.0,3.07,-2.23,-0.53,3.32
2025-03-20,301218,23.28,23.06,23.54,22.99,19413,45084664.0,2.36,-0.95,-0.22,2.77
2025-03-21,301218,23.17,22.51,23.17,22.44,23606,53603395.0,3.17,-2.39,-0.55,3.37
2025-03-24,301218,22.49,21.47,22.73,20.85,39131,84433003.0,8.35,-4.62,-1.04,5.58
2025-03-25,301218,21.5,21.13,21.5,20.76,30729,64907636.0,3.45,-1.58,-0.34,4.39
2025-03-26,301218,21.11,21.27,21.55,21.0,21760,46419145.0,2.6,0.66,0.14,3.11
2025-03-27,301218,21.28,21.0,21.29,20.69,20437,42977782.0,2.82,-1.27,-0.27,2.92
2025-03-28,301218,21.03,20.58,21.25,20.56,17242,35888709.0,3.29,-2.0,-0.42,2.46
2025-03-31,301218,20.64,20.66,20.76,20.09,22677,46255023.0,3.26,0.39,0.08,3.24
2025-04-01,301218,20.74,20.77,21.16,20.66,20776,43458730.0,2.42,0.53,0.11,2.97
2025-04-02,301218,20.7,20.96,21.19,20.61,17833,37454611.0,2.79,0.91,0.19,2.55
2025-04-03,301218,20.62,20.91,21.16,20.55,16955,35378819.0,2.91,-0.24,-0.05,2.42
2025-04-07,301218,19.1,16.72,19.73,16.72,51563,91832076.0,14.4,-20.04,-4.19,7.36
2025-04-08,301218,16.73,17.29,18.12,16.68,48953,84882985.0,8.61,3.41,0.57,6.99
2025-04-09,301218,16.87,18.02,18.13,15.78,51639,88657441.0,13.59,4.22,0.73,7.37
2025-04-10,301218,18.35,18.2,18.96,18.03,46751,86607975.0,5.16,1.0,0.18,6.67
2025-04-11,301218,17.98,18.28,18.52,17.94,25382,46485580.0,3.19,0.44,0.08,3.62
2025-04-14,301218,18.46,18.55,18.9,18.42,29771,55499712.0,2.63,1.48,0.27,4.25
2025-04-15,301218,18.48,18.5,18.7,18.3,22071,40782115.0,2.16,-0.27,-0.05,3.15
2025-04-16,301218,18.39,18.26,18.53,17.81,24512,44659635.0,3.89,-1.3,-0.24,3.5
2025-04-17,301218,18.34,18.47,18.85,18.02,26579,49398063.0,4.55,1.15,0.21,3.79
2025-04-18,301218,18.48,18.53,18.66,18.18,22066,40688897.0,2.6,0.32,0.06,3.15
2025-04-21,301218,18.39,18.8,18.95,18.12,28435,53183884.0,4.48,1.46,0.27,4.06
2025-04-22,301218,18.83,18.77,18.91,18.57,23942,44876393.0,1.81,-0.16,-0.03,3.42
2025-04-23,301218,18.93,19.0,19.16,18.86,26995,51363210.0,1.6,1.23,0.23,3.85
2025-04-24,301218,18.89,18.39,19.12,18.3,28868,53733024.0,4.32,-3.21,-0.61,4.12
2025-04-25,301218,18.48,18.55,18.82,18.31,25176,46757054.0,2.77,0.87,0.16,3.59
2025-04-28,301218,18.4,18.28,18.81,18.15,22011,40399234.0,3.56,-1.46,-0.27,3.14
2025-04-29,301218,18.18,18.59,18.76,17.87,29505,54803898.0,4.87,1.7,0.31,4.21
2025-04-30,301218,18.64,19.01,19.18,18.63,27202,51659218.0,2.96,2.26,0.42,3.88
2025-05-06,301218,19.2,19.71,19.87,19.13,31757,62407164.0,3.89,3.68,0.7,4.53
2025-05-07,301218,19.94,19.66,20.09,19.48,26096,51546306.0,3.09,-0.25,-0.05,3.72
2025-05-08,301218,19.66,20.18,20.25,19.52,36339,72629111.0,3.71,2.64,0.52,5.19
2025-05-09,301218,20.09,19.73,20.34,19.7,21656,42975450.0,3.17,-2.23,-0.45,3.09
2025-05-12,301218,19.99,20.27,20.45,19.9,36776,74471555.0,2.79,2.74,0.54,5.25
2025-05-13,301218,20.44,19.99,20.56,19.96,27746,56015710.0,2.96,-1.38,-0.28,3.96
2025-05-14,301218,20.11,20.04,20.42,19.85,31193,62795745.0,2.85,0.25,0.05,4.45
2025-05-15,301218,20.04,19.77,20.22,19.61,23885,47321903.0,3.04,-1.35,-0.27,3.41
2025-05-16,301218,19.86,20.03,20.27,19.63,28226,56679289.0,3.24,1.32,0.26,4.03
2025-05-19,301218,19.99,20.46,20.58,19.79,34280,69463745.0,3.94,2.15,0.43,4.89
2025-05-20,301218,20.43,20.49,20.49,20.06,32172,65378821.0,2.1,0.15,0.03,4.59
2025-05-21,301218,20.59,20.15,20.69,20.0,25550,51699269.0,3.37,-1.66,-0.34,3.65
2025-05-22,301218,20.02,19.88,20.43,19.79,31925,64197175.0,3.18,-1.34,-0.27,4.56
2025-05-23,301218,19.87,19.44,20.1,19.39,27445,54129422.0,3.57,-2.21,-0.44,3.92
2025-05-26,301218,19.53,19.84,19.95,19.43,18861,37340493.0,2.67,2.06,0.4,2.69
2025-05-27,301218,19.94,19.65,20.09,19.55,18758,36942380.0,2.72,-0.96,-0.19,2.68
2025-05-28,301218,19.66,19.46,19.87,19.28,17756,34614473.0,3.0,-0.97,-0.19,2.53
2025-05-29,301218,19.5,20.29,20.33,19.46,31286,62659533.0,4.47,4.27,0.83,4.47
2025-05-30,301218,20.3,19.8,20.37,19.7,22921,45596926.0,3.3,-2.41,-0.49,3.27
2025-06-03,301218,19.89,19.81,20.18,19.74,20225,40247066.0,2.22,0.05,0.01,2.89
2025-06-04,301218,19.8,19.95,20.06,19.76,17104,34059345.0,1.51,0.71,0.14,2.44
2025-06-05,301218,19.94,20.15,20.2,19.87,19827,39705794.0,1.65,1.0,0.2,2.83
2025-06-06,301218,20.19,20.24,20.34,20.0,19107,38544047.0,1.69,0.45,0.09,2.73
2025-06-09,301218,20.24,20.43,20.45,20.07,20779,42348430.0,1.88,0.94,0.19,2.97
2025-06-10,301218,20.43,20.04,20.49,19.77,24074,48413208.0,3.52,-1.91,-0.39,3.44
2025-06-11,301218,20.06,20.11,20.37,19.97,18903,38181243.0,2.0,0.35,0.07,2.7
2025-06-12,301218,20.11,20.32,20.39,20.03,21035,42608370.0,1.79,1.04,0.21,3.0
2025-06-13,301218,20.17,19.79,20.34,19.71,25138,50089892.0,3.1,-2.61,-0.53,3.59
2025-06-16,301218,19.83,20.42,20.42,19.7,34836,70601552.0,3.64,3.18,0.63,4.97
2025-06-17,301218,20.42,20.42,20.5,20.16,26508,53881749.0,1.67,0.0,0.0,3.78
2025-06-18,301218,20.2,20.52,20.55,20.2,20732,42280347.0,1.71,0.49,0.1,2.96
2025-06-19,301218,20.42,20.13,20.71,20.01,24248,49279569.0,3.41,-1.9,-0.39,3.46
2025-06-20,301218,20.01,19.77,20.3,19.59,21616,42984760.0,3.53,-1.79,-0.36,3.08
2025-06-23,301218,19.51,20.41,20.44,19.51,29850,60245375.0,4.7,3.24,0.64,4.26
2025-06-24,301218,20.49,20.86,20.88,20.35,31810,65618175.0,2.6,2.2,0.45,4.54
2025-06-25,301218,20.85,21.02,21.09,20.7,27938,58454290.0,1.87,0.77,0.16,3.99
2025-06-26,301218,21.11,21.25,21.45,20.97,33052,70154729.0,2.28,1.09,0.23,4.72
2025-06-27,301218,21.19,21.18,21.47,21.12,27892,59316592.0,1.65,-0.33,-0.07,3.98
2025-06-30,301218,21.33,21.32,21.54,21.22,21048,44892773.0,1.51,0.66,0.14,3.0
2025-07-01,301218,21.3,21.15,21.44,20.95,24717,52348770.0,2.3,-0.8,-0.17,3.53
2025-07-02,301218,21.23,20.88,21.23,20.7,22022,46062798.0,2.51,-1.28,-0.27,3.14
2025-07-03,301218,20.88,21.1,21.19,20.84,21000,44237870.0,1.68,1.05,0.22,3.0
2025-07-04,301218,21.01,20.84,21.2,20.63,22141,46332880.0,2.7,-1.23,-0.26,3.16
2025-07-07,301218,20.7,21.1,21.2,20.68,24938,52326193.0,2.5,1.25,0.26,3.56
2025-07-08,301218,21.07,21.27,21.28,21.05,21894,46333412.0,1.09,0.81,0.17,3.12
2025-07-09,301218,21.32,21.46,21.68,21.15,35448,76091664.0,2.49,0.89,0.19,5.06
2025-07-10,301218,21.45,21.44,21.61,21.3,24848,53248972.0,1.44,-0.09,-0.02,3.55
2025-07-11,301218,21.49,21.66,21.8,21.22,27830,59992199.0,2.71,1.03,0.22,3.97
2025-07-14,301218,21.67,21.66,21.85,21.42,19876,42825694.0,1.99,0.0,0.0,2.84
2025-07-15,301218,21.58,21.52,21.75,21.12,23823,50924881.0,2.91,-0.65,-0.14,3.4
2025-07-16,301218,21.6,21.6,21.88,21.44,22514,48746552.0,2.04,0.37,0.08,3.21
2025-07-17,301218,21.6,21.73,21.87,21.42,23363,50696317.0,2.08,0.6,0.13,3.33
2025-07-18,301218,21.88,22.34,22.72,21.83,64387,143744262.0,4.1,2.81,0.61,9.19
2025-07-21,301218,22.34,22.39,22.47,22.07,45361,100972296.0,1.79,0.22,0.05,6.47
2025-07-22,301218,22.33,22.13,22.39,21.94,36450,80672293.0,2.01,-1.16,-0.26,5.2
2025-07-23,301218,22.08,21.88,22.13,21.81,29403,64531269.0,1.45,-1.13,-0.25,4.2
2025-07-24,301218,21.88,22.22,22.24,21.88,29888,65963303.0,1.65,1.55,0.34,4.27
2025-07-25,301218,22.22,22.28,22.38,22.15,25106,55864579.0,1.04,0.27,0.06,3.58
2025-07-28,301218,22.33,22.62,22.67,22.21,32555,73126436.0,2.06,1.53,0.34,4.65
2025-07-29,301218,22.54,22.55,22.65,22.23,29279,65623532.0,1.86,-0.31,-0.07,4.18
2025-07-30,301218,22.79,22.38,22.88,22.28,28280,63729425.0,2.66,-0.75,-0.17,4.04
2025-07-31,301218,22.37,22.24,22.61,22.12,28326,63435452.0,2.19,-0.63,-0.14,4.04
2025-08-01,301218,22.33,22.68,22.74,22.15,30862,69375117.0,2.65,1.98,0.44,4.4
2025-08-04,301218,22.59,23.0,23.0,22.43,30259,68888651.0,2.51,1.41,0.32,4.32
2025-08-05,301218,23.05,23.05,23.22,22.82,21470,49343698.0,1.74,0.22,0.05,3.06
2025-08-06,301218,23.02,23.73,23.87,22.92,43780,102901722.0,4.12,2.95,0.68,6.25
2025-08-07,301218,23.79,23.87,24.66,23.64,51198,122856633.0,4.3,0.59,0.14,7.31
2025-08-08,301218,23.94,23.61,23.97,23.1,35987,84667160.0,3.64,-1.09,-0.26,5.14
2025-08-11,301218,23.57,23.95,23.98,23.54,26932,64307097.0,1.86,1.44,0.34,3.84
2025-08-12,301218,23.93,23.77,24.0,23.6,22151,52638519.0,1.67,-0.75,-0.18,3.16
2025-08-13,301218,23.77,23.58,23.89,23.45,25902,61207161.0,1.85,-0.8,-0.19,3.7
2025-08-14,301218,23.6,22.79,23.75,22.74,35852,83057101.0,4.28,-3.35,-0.79,5.12
2025-08-15,301218,22.82,23.41,23.5,22.66,30868,71708697.0,3.69,2.72,0.62,4.41
2025-08-18,301218,23.49,23.61,23.79,23.36,31989,75514292.0,1.84,0.85,0.2,4.57
2025-08-19,301218,23.61,23.94,24.0,23.37,33894,80431286.0,2.67,1.4,0.33,4.84
2025-08-20,301218,23.94,23.84,23.94,23.54,24614,58404738.0,1.67,-0.42,-0.1,3.51
2025-08-21,301218,23.92,23.83,24.08,23.72,23156,55390011.0,1.51,-0.04,-0.01,3.3
2025-08-22,301218,23.58,23.7,23.79,23.35,37353,88297106.0,1.85,-0.55,-0.13,5.33
2025-08-25,301218,23.7,23.5,23.97,23.4,40382,95407582.0,2.41,-0.84,-0.2,5.76
2025-08-26,301218,23.56,24.01,24.17,23.35,37383,89423862.0,3.49,2.17,0.51,5.34
2025-08-27,301218,23.91,22.93,24.25,22.85,51232,120597729.0,5.83,-4.5,-1.08,7.31
2025-08-28,301218,22.8,22.95,23.35,21.9,49517,112090358.0,6.32,0.09,0.02,7.07
2025-08-29,301218,22.88,22.45,22.96,22.33,27506,61912396.0,2.75,-2.18,-0.5,3.93
2025-09-01,301218,22.26,22.54,22.95,22.26,34557,78222544.0,3.07,0.4,0.09,4.93
2025-09-02,301218,22.54,21.77,22.55,21.18,51316,110943051.0,6.08,-3.42,-0.77,7.32
2025-09-03,301218,21.77,21.13,21.92,21.03,26079,55933557.0,4.09,-2.94,-0.64,3.72
2025-09-04,301218,21.09,21.02,21.55,20.77,34271,72973676.0,3.69,-0.52,-0.11,4.89
2025-09-05,301218,21.02,21.34,21.4,20.9,29750,63100379.0,2.38,1.52,0.32,4.25
2025-09-08,301218,21.43,21.61,21.64,21.3,23464,50433262.0,1.59,1.27,0.27,3.35
2025-09-09,301218,21.55,21.24,21.68,21.1,19909,42549932.0,2.68,-1.71,-0.37,2.84
2025-09-10,301218,21.31,21.43,21.61,21.26,16207,34751246.0,1.65,0.89,0.19,2.31
2025-09-11,301218,21.44,21.83,21.83,21.13,23627,50970711.0,3.27,1.87,0.4,3.37
2025-09-12,301218,21.88,21.7,21.92,21.61,17924,39027832.0,1.42,-0.6,-0.13,2.56
2025-09-15,301218,21.57,21.5,21.8,21.38,21565,46386634.0,1.94,-0.92,-0.2,3.08
2025-09-16,301218,21.61,21.91,21.95,21.47,26778,58417484.0,2.23,1.91,0.41,3.82
2025-09-17,301218,21.88,21.9,22.2,21.75,17591,38596295.0,2.05,-0.05,-0.01,2.51
2025-09-18,301218,21.91,21.4,22.05,21.26,27092,58818604.0,3.61,-2.28,-0.5,3.87
2025-09-19,301218,21.55,21.08,21.63,20.97,23045,48864347.0,3.08,-1.5,-0.32,3.29
2025-09-22,301218,21.16,20.86,21.16,20.72,22186,46423235.0,2.09,-1.04,-0.22,3.17
2025-09-23,301218,20.86,20.39,20.86,19.7,36855,74323195.0,5.56,-2.25,-0.47,5.26
2025-09-24,301218,20.32,21.2,21.27,20.17,34133,71404652.0,5.39,3.97,0.81,4.87
2025-09-25,301218,21.25,20.87,21.45,20.85,22297,47118432.0,2.83,-1.56,-0.33,3.18
2025-09-26,301218,20.84,20.65,20.96,20.51,17507,36337117.0,2.16,-1.05,-0.22,2.5
2025-09-29,301218,20.65,20.94,21.1,20.33,20501,42696378.0,3.73,1.4,0.29,2.93
2025-09-30,301218,20.92,20.92,21.15,20.88,15421,32385275.0,1.29,-0.1,-0.02,2.2
2025-10-09,301218,20.99,20.67,21.12,20.65,23393,48824759.0,2.25,-1.2,-0.25,3.34
2025-10-10,301218,20.68,20.46,20.73,20.38,23456,48140652.0,1.69,-1.02,-0.21,3.35
2025-10-13,301218,19.98,20.46,20.67,19.3,32537,65957236.97,6.7,0.0,0.0,4.64
2025-10-14,301218,20.59,20.26,20.68,20.12,27081,55389953.2,2.74,-0.98,-0.2,3.86
2025-10-15,301218,20.38,20.41,20.79,20.2,30501,62538036.67,2.91,0.74,0.15,4.35
2025-10-16,301218,20.44,20.15,20.44,20.01,18953,38256366.0,2.11,-1.27,-0.26,2.7
2025-10-17,301218,20.18,19.85,20.35,19.85,22757,45762376.0,2.48,-1.49,-0.3,3.25
