日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2026-03-20,0.989,0.991,0.971,0.971,31001700,30102650.7,2.06,-1.82,-0.02,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-03-23,0.958,0.958,0.928,0.933,26826800,25029404.4,3.23,-3.91,-0.04,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-03-24,0.941,0.95,0.931,0.944,29665800,28004515.2,2.04,1.18,0.01,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-03-25,0.94,0.96,0.94,0.954,25579600,24402938.4,2.13,1.06,0.01,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-03-26,0.953,0.953,0.93,0.933,20816600,19421887.8,2.47,-2.2,-0.02,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-03-27,0.93,0.941,0.929,0.939,29167100,27387906.9,1.29,0.64,0.01,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-03-30,0.93,0.936,0.925,0.934,31806600,29707364.4,1.19,-0.53,-0.0,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-03-31,0.934,0.944,0.926,0.928,30925900,28699235.2,1.94,-0.64,-0.01,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-04-01,0.937,0.942,0.934,0.94,33809800,31781212.0,0.86,1.29,0.01,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-04-02,0.94,0.94,0.921,0.924,27263400,25191381.6,2.06,-1.7,-0.02,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-04-03,0.923,0.928,0.915,0.917,14322000,13133274.0,1.42,-0.76,-0.01,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-04-07,0.918,0.919,0.909,0.913,15986300,14595491.9,1.1,-0.44,-0.0,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-04-08,0.93,0.95,0.93,0.95,22650400,21517880.0,2.15,4.05,0.04,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-04-09,0.941,0.941,0.927,0.929,22798900,21180178.1,1.51,-2.21,-0.02,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-04-10,0.938,0.982,0.938,0.962,43634200,41976100.4,4.69,3.55,0.03,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-04-13,0.962,0.974,0.954,0.967,20731000,20046877.0,2.1,0.52,0.01,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-04-14,0.971,0.976,0.961,0.972,21224500,20630214.0,1.56,0.52,0.01,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-04-15,0.971,0.974,0.965,0.965,19892600,19196359.0,0.93,-0.72,-0.01,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-04-16,0.966,0.978,0.966,0.971,25214600,24483376.6,1.24,0.62,0.01,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-04-17,0.969,0.972,0.964,0.968,21181400,20503595.2,0.83,-0.31,-0.0,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-04-20,0.974,0.974,0.966,0.97,24211200,23484864.0,0.83,0.21,0.0,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-04-21,0.966,0.966,0.959,0.962,16527400,15899358.8,0.73,-0.82,-0.01,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-04-22,0.96,0.976,0.956,0.969,24758800,23991277.2,2.09,0.73,0.01,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-04-23,0.966,0.967,0.957,0.961,21676000,20830636.0,1.04,-0.83,-0.01,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-04-24,0.958,0.958,0.947,0.952,27173900,25869552.8,1.16,-0.94,-0.01,0.0,0.0,0.0,0.0,560400,560400,2026/4/27 12:00:40
2026-04-27,0.957,0.962,0.951,0.953,24650500,23491926.5,1.16,0.11,0.0,0.0,0.0,0.0,0.0,560400,560400,2026/4/28 02:20:50
2026-04-28,0.958,0.973,0.958,0.964,24737100,23846564.07,0.0,0.0,,0.0,0.0,0.0,0.0,560400,证券ETF华泰柏瑞,2026-04-29 03:50:50
